Comment,Rating
máy có bị lỗi xanh màn đen không bạn? co thê kiểm tra và up ảnh cho ae ,0/5
"Xanh màn đen là xanh kiểu gì bạn màn oled màu đen là đen chứ k có ám xanh , chỉ có bị ám vàng khi nhìn nghiêng màn hình thôi nha. Hầu hết đt có màn oled nhìn nghiêng đều bị kể cả hàng Apple",0/5
"Ngon lành, mượt.
Màn 120hz, Hệ điều hành của oneplus thì khỏi bàn rồi, cam con này được cải thiện hơn các thế hệ trước đó chụp đẹp, loa to nghe phê nha. 
Quà tặng kèm chất lượng. 
",5/5
Haha mình mua đợt hot sale mất có 14tr,0/5
Uồi xịn thế,0/5
Có lúc nào lúc nào km còn 14.000.000 đâu nhỉ? Máy dùng tốt không mn? (Cảm ơn ạ),0/5
Máy đẹp pin trâu chụp hình cực xịn zom tốt sài siêu thích. Sẽ tiếp tục ủng hộ samsung,5/5
"Xài máy được 1 tuần máy thiết kế đẹp , pin trâu cực , lướt web , chơi game cực đã 😉 5 sao cho s20+",5/5
"Tôi mua hôm 26/6 khi vừa thấy giảm 7 triệu. Mua rồi mới thấy trên website họ cập nhật là giảm thêm 1 tr nữa nếu đặt online(--_--)! Nhưng bù lại nhân viên dmx hôm đó tặng cho tai nghe AKG y500. Họ nói là khuyến mãi của Samsung còn dư lại ở chi nhánh họ nên họ tặng cho tôi và không quy đổi thành tiền...  Về nhà mới biết nguyên nhân... Thôi cũng an ủi đi vì nếu họ không cho tai nghe chắc tôi sẽ buồn hơn nữa vì km họ thay đổi trong vài giờ mà tôi không biết... Xài thấy máy cũng OK, pin trâu nếu bạn chịu khó tắc một số tính năng mới của Samsung mà nó không cần thiết cho máy. Lúc mua tôi dùng sdt khách hàng thân thiết của mình để mua nhưng ko được chiết khấu thêm, mặc dù mưa đến 2 máy s20+ và một máy xay sinh tố Philips. Họ nói sp đã giảm 7 triệu 1 cái nên không chiết khấu gì nhưng máy xay sinh tố của tôi cũng hơn 2tr cùng với một vài phụ kiện linh tin nữa... Khổ!",4/5
"- Ủa ad ơi, tại sao máy của mình bật được chế độ trình tộ ưu trong phần cài đặt camera vậy.",5/5
Tại sao chụp hình bị óng vàng vậy ad. Lúc thì bình thường lúc thì vàng quá. Nhờ kỹ thuật tư vấn giúp,1/5
"Máy chụp bị out nét, do thiếu sáng, bạn chụp trong môi trường thiếu sáng nó bắt nét hơi chậm, nên lấy nét, giữ máy chắc tay . chụp xong chờ 1 chút cho nó lấy nét chuẩn. Iphone còn bị như vậy nói chi samsung.",0/5
Tại sao chụp hình bị óng vàng vậy ad. Lúc thì bình thường lúc thì vàng quá. Nhờ kỹ thuật tư vấn giúp,1/5
"Máy chụp bị out nét, do thiếu sáng, bạn chụp trong môi trường thiếu sáng nó bắt nét hơi chậm, nên lấy nét, giữ máy chắc tay . chụp xong chờ 1 chút cho nó lấy nét chuẩn. Iphone còn bị như vậy nói chi samsung.",0/5
"Xài từ trước tết đến giờ, công nhận đáng đồng tiền...máy mạnh, đẹp, pin trâu...nói túm lại quá xứng đáng khi mua ẻm này 🤩...thêm điểm + cho nv của tgdd ngay bùng binh Phú Lâm, Kinh Dương Vương Q6 vì tư vấn nhiệt tình, nói chuyện dễ thương từ a Quản Lý tới mấy bạn bán hàng đều nhiệt tình 👍",5/5
Không mua thì đừng đánh giá bạn ơi,0/5
Không mua bớt đánh giá :))))) ,0/5
"bạn mua chưa mà đánh giá vậy ? ko có GG nhưng nó vẫn sẽ có người dùng , bạn ko thích nhưng người khác sẽ thích ",0/5
Nghe nói mua Sam ngon hơn là biết bạn không có tí kiến thức gì về đt rồi :)) ,0/5
"Thôi bạn ơi bớt dìm huawei lại cho mình nhờ bạn ạ , chưa mua chưa trải nghiệm qua mà bạn đánh giá thần thánh quá ạ :V , nếu bạn là người dùng hay làm việc liên quan đến các dịch vụ Google thì bạn nên chọn thương hiệu khác nhé ! , Đừng nói với mình là bạn mua một con Flagship về chỉ để check Gmail nha :3 ",0/5
htooi hỏi bn này mấy con exynos trên flagship samsung có mạnh và mượt bằng kirin trên con này ko,0/5
dư tiền thì cứ mua,0/5
"Nói nhiều vậy bạn không mua thôi câm mồm, Fan Huawei không chấp nhận điều này. ""Tự mua mà sài ss đi má"" ",0/5
"Mới lấy xong hôm qua 3/4/2020 mọi thứ đều tuyệt vời, đã cập nhật lên bản mới nhất, mình gặp 1 vấn đề là thanh điều hướng đôi lúc bấm vài lần mới nhận hiện tại vẫn đang bị như vậy ,nếu thời gian nữa vậy bị mình sẽ ra TGDĐ xem ntn và đổi được không ,",5/5
Quào lưng nhám mà nhựa giả kính luôn @@ chắc anti fan vivo rồi :))) mà anti cũng không sao có điều cập nhật kiến thức thêm xíu nha :3 ,0/5
Bài viết trên có nói mặt lưng nhựa giả kính. Còn ko có chống nước nữa . gần 20tr nực cười ,0/5
Mặt lưng nhựa giả kính🙉. Chíp 765g. Mà giá thì trên mây. Ko hiểu vivo nghĩ gì. Hãy nghĩ tới con oppo finex. ,1/5
ủa ai đồn mặt lưng nhựa giả kính vậy ta. Biết hãy lên tiếng bạn ơi,0/5
Con này sinh ra là để làm Chim Mồi mà ai dư tiền mới mua thôi chứ X50 và X50 Pro ko hơn quá nhiều mà giá cao ngất ngưỡng,0/5
1 tiếng tụt 10%mà là thôi mua đập đá về sài cho trâu nhé ,0/5
Nó có xem video hay chơi game đâu. Chỉ xem tin nhắn mà tụt 10% là cùi r,0/5
Mới dùng máy cần thời gian để ghi lại thói quen người dùng xong mới ổn định đc bạn nhé,0/5
ở tgdd có dán camera ip 11pro ko ạ,0/5
"Mọi thứ đều tuyệt vời trừ mỗi điểm bắt wifi hơi kém, k biết có bác nào bị nv k ạ?",4/5
Có bạn ơi. Của mình cũng yếu ,0/5
Tôi cũng vậy . So vs androi thì ko bắt xa bằng,0/5
Đúng thế ,0/5
"sản phẩm sử dụng rất tốt, nhân viên tư vấn nhiệt tình, chu đáo, mua hàng online giảm giá rất rẻ
",5/5
Em vừa mua ip11 new hôm nay nhưng về chụp dưới bóng đèn thì thấy bị loé sáng. Anh chị nhân viên check giúp em với ạ. Em cảm ơn.,3/5
2 năm tuột 15%,0/5
4 năm tụt 9%,0/5
7 nam ko tút % nào luôn ,0/5
"Sau hơn 1 tuần trải nghiệm và sử dụng . Thấy máy khá ok . Ổn . Mượt , không có gì có thể làm chậm hay làm khó với con chip A12 bionic . Chụp ảnh đẹp . Và tiện lợi hơn là sử dụng 2 sim sóng sánh rất ok . 
Chỉ có 1 điểm duy nhất về mặt hình thức đó là thiết kế quá xấu . Viền màn hình với khung xương máy còn đút lọt đồng tiền polyme ( có bác nào bị trường hợp đấy không ạ ???) ",4/5
vậy sao chống nước được trời đổi máy đi,0/5
1 là máy phồng pin 2 là bác bóc máy,0/5
Có được đổi máy khác không bạn,0/5
"Đó là do màn máy bạn bị hở nhé, mang ra tgdd xem thế nào ",0/5
"Đã mua đợt hot sale và có vài điều cho ae tham khảo đây !
Thứ 1 đừng vì nó là hàng china mà các đồng râm bắt nó có 1 cái giá rẻ vì sao à vì nó có hỗ trợ 5G , màn 120hz , độ phân giải 2K , hđh gần thuần google , mà bắt nó có giá tầm trung , tiền ít mà đòi hít hàng thơm thì về nhà nhắm mắt mà mơ nha hay là qua bên samsung góp tiền mua dòng note mới á có 5G các kiểu...
Thứ 2 bạn phải đam mê công nghệ thì mới biết cái giá trị máy oneplus này nó như thế nào !!! , nói tóm lại bạn là người thích thương hiệu hay là người đam mê công nghệ thôi. ",5/5
B là ng học về công nghệ à cho m hỏi tý ạ,0/5
"Kiểu gì tầm 3 tháng nữa nó sẽ giảm tầm 4triệu cho mà xem, hiểu quá mà.",0/5
"Khi bạn mua đc cái giá rẻ hơn 30%, thì bạn nói cái j cũng đúng",0/5
"Tấu hài :)). Hôm nay giảm sốc 3tr kìa cậu bé. Giờ người ta chơi game thì đã có Ipad lo,điện thoại màn hình bé tí chỉ là dã chiến thôi nhé. Do TGDD độc quyền bán nên mới cố giữ giá thôi, tôi quan sát mấy ngày sau khi được bán giảm giá 30% thì chẳng có mấy đơn hàng người ta đặt mua,. Hãy đợi thời gian trả lời nhé.",0/5
Cũng thích lắm sẽ chờ đợi,0/5
"Sản phẩm OK. Trải nghiệm tuyệt vời. Các tác vụ rất hoàn hảo. Nhanh, mượt đúng một flagship. Mình sẽ giới thiệu cho nhiều người. ",5/5
"Máy quá đẹp, màn hình quá đẹp, pin trâu, cấu hình quá mạnh, dùng phải nói là cực thích. Đổi Note 10 để lấy S20+ là sự lựa chọn sáng suốt.",5/5
"Máy quá đẹp, màn hình quá đẹp, pin trâu, cấu hình quá mạnh, dùng phải nói là cực thích. Đổi Note 10 để lấy S20+ là sự lựa chọn sáng suốt.",5/5
"Máy bao mượt , mình tin các bạn mua máy nè sẽ phải hài lòng , cầm nắm chắc chắn , màn hình đẹp chơi game cực đỉnh ",5/5
"Mình mua máy được 10 ngày, trước đó dùng s8+, ngoại trừ màn hình to hơn (chứ k hẳn là nét hơn) + camera có góc chụp rộng/zoom gần tốt hơn + loa to hơn chứ k cũng hay hơn là mấy thì tất cả đều khiến mình thất vọng. Pin sụt rất nhanh, sạc đầy 100%, k làm gì cả qua 30p sụt 2%. Máy nhanh nóng, đặc biệt khi sạc cũng nóng. Camera xấu, nhất là selfie. Cảm ứng màn hình chậm và nhận diện vân tay kém. Sạc dù ghi là siêu nhanh nhưng để cùng với s8+ so sánh thời gian thì như nhau??? Nói chung mình là người chỉ sử dụng nhu cầu cơ bản thì mình thấy thất vọng. Chẳng lẽ sau mấy năm máy samsung đã k tiến bộ hơn còn kém đi?",2/5
Mọi thứ tương đối tốt nhung pin nhanh tụt chụp hình xấu tầm giá này z là ko ổn lắm,4/5
Điện thoại giá cao mà quay phim xấu tệ ko thể nao dien tả chụp hinh cung xấu. Màu cứ ám đen. Vàng vàng ,3/5
Ông mua cùng chỗ. Ở đâu ko biết chứ riêng đó nhân viên rất hài lòng,0/5
"Sau 10 ngày dùng có 1 vài nhận xét 
- Hiệu năng : công việc rất ổn Word , excel , point rất ok 
- đa nhiệm thường dùng khoảng 5-8 ứng dụng và từ sáng đến chiều cũng không phải load lại 
- thời lượng pin làm việc thường xuyên từ sáng 6h - 18h chiều vẫn còn khoảng 35% Pin . và thường thì chỉ sạc trong khoảng 1h20p là đầy với sạc kèm máy . máy cũng không có cảm giác nóng
Về kết nối thì khá là ổn định ở cả 2 băng tần wifi 2.4 và 5g . tuy nhiên kết nối di động không được bằng đời note 5 và FE .
Về camera tuy có phần hơi ảo tuy nhiên vẫn ổn hơn các dòng máy khác . 
Về âm thanh do có hỗ trợ của dolby atmos nên rất hay kể cả tai nghe hay loa ngoài .
Về sPen thì cây bút cầm có cảm giác trơn trượt hơn so với các dòng note trước và phần đầu bút có cảm giác hơi rít nhưng cơ bản vẫn trong khoảng chấp nhận được .
Còn về các phụ kiện đi kèm thì cơ bản là mình không dùng đến nên chưa có nx . đây là ý kiến cá nhân mình sau 10 ngày sử dụng",5/5
Bác sài 5g rồi à?,0/5
Wifi nha bạn .,0/5
"Cho em hỏi em vừa mua máy về liệu tải được các game liên quân, free fire hay pubg không ạ.
Nếu có mong anh giúp em tải ch play với em lục tung hoài mà không thấy.",5/5
"dòng máy này, ko còn google nửa ông mua làm gì, nếu rẻ thì mua chụp hình chơi chứ làm gì với điện thoại của hảng này nửa.",0/5
Nó dag bị mỹ cấm vận rồi giá trị nó như cục gạch thôi,0/5
"Mua đt huawei là Xuẩn Ngốc, ko có google mà cũng mua, chắc là người lười đọc tin tức nên ko biết gì nên đi mua thì bị xỏ mũi. Ahihi",0/5
mua làm gì thà mua 110i mà dùng 24 tr chát vkl,0/5
"Trước khi bạn mua 1 chiếc đt , bạn nên nghĩ bạn dùng nó để làm gì",0/5
"Nếu tầm giá này mà mua Oppo thì hơi uổng bạn nhé, nên mua ip 11. ",0/5
"Thừa tiền không bao giờ mua iPhone bác nhé, chứ tiền dư để mua luôn",0/5
"Ip11 mua xa màn hình, sạc nhanh :))))) ",0/5
Mới mua dc mấy hôm..quá tuyệt vời.ip chỉ dc cái tiếng thôi chứ công nghệ toàn đi sau thôi,0/5
kính cường lực chứ không phải nhựa giả kính nhé thanh niên,0/5
"giá trị của nó là cái camera gimbal đó máy ông, mấy ông biết gimbal là gì ko :)",0/5
"Giá hơi cao so với những gì được nhận lại mình 
Nghỉ Nên mua s20 + vào thời điểm này rẻ hơn rất nhiều",3/5
Chưa dùng mà cứ thích phán. Con S20+ mới là cái con chả có gì,0/5
chưa mua đánh giá 3 sao như thật,0/5
so về uy tín về sự tin tưởng vs tầm giá này cứ samsung và apple thôi k dại gì sd máy tàu làm gì:V,0/5
"Đã lấy sáng qua. Người đầu tiên lấy máy luôn. Nhân viên hỗ trợ tuyệt vời.
Bỏ khoản giảm 3tr lấy cái tai nghe. Cũng đáng tiền đáng gạo.
Mới 1 ngày chưa có gì để đánh giá về máy. Nhưng nói chung kiểu dáng thì ok. Pin tạm ổn.
Duy nhất 1 điều: 
Trước dùng C9pro chạy karaoke Now thu âm rất tốt
Còn Ikara thì thu âm và nghe trực tiếp qua mic cũng ngon.
Mà riêng em này thu âm chán, mặc dù cùng 1 tài khoản kara đăng nhập trên 2 máy.
Riêng IKARA THÌ KO DÙNG ĐC. thu âm rất bé dù là tai nghe dây theo máy hay tai nghe galaxy buds chính hãng. Thu âm nghe trực tiếp qua mic thì bị chậm. Phần mềm báo thiết bị của bạn không hỗ trợ nghe trực tiếp. Mà con C9pro thì thu âm rất ngon.",4/5
"Note20 có điều chỉnh mic thu âm, bác ktra lại xem sao",0/5
"Máy đẹp, mọi thứ điều ok, sp xịn quá mua ở TGDĐ là yên tâm nhất, mua máy thứ 2 tại đây rồi .",5/5
"Phục vụ tận tình, chu đáo, máy dùng tốt, thêm chương trình giảm giá nữa quá tuyệt vời. Phải vào đánh giá ngay",5/5
"Đã mua và sử dụng,máy mượt,pin trâu,camera ổn,nhân viên tgdd 340-342 Võ Văn Ngân, Thủ Đức tuyệt vời nhất là bạn quản lý nữ tên Linh đã trực tiếp hỗ trợ mình làm mình cảm thấy cực kỳ hài lòng,cảm ơn bạn rất nhiều,sẽ tiếp tục ủng hộ tgdd trong thời gian tới",5/5
"Hàng ip trướt giờ bắt wjfj kém nhất mà.. nhưng độc quyền , thương hiệu đẳng cấp",0/5
"Dòng ip bắt wifi kém hơn androi nhiều , đag sài ip7 và 8+ ",0/5
chuẩn ạ mình cũng vậy chấp nhận thôi,0/5
"Đấy là tính năng nha bạn, đặc biệt là nóng máy nữa!",0/5
"Quá đỉnh, quá tuyệt vời, chụp hình super đẹp, nhất là ban đêm, mọi tác vụ quá êm. Quá hài lòng",5/5
"Iphone 11 pro sài rất là ok .tôi đã sài trải nghiệm 11 ngày ..nhưng bây giờ mình muốn lên 11 Pro Max nên mình ra lại con máy 11 Pro của mình.
Tình trạng Pin còn 100% máy còn nguyên như mới k trầy xước gì cả có ai quan tâm thì bấm ",5/5
"Dây sạc rất nhanh và tiện lợi, chất lượng tốt, ổn định vầ cách phục vụ nhân viên rất tốt",5/5
"Sản phẩm chất lượng, sạc ổn định, chính sách bảo hành tốt, nhân viên phục vụ nhiệt tình",5/5
Sản phẩm sử dụng sạc nhanh cường độ dòng điện tốt tốc độ sạc nhanh hơn cả sự mong đợi OK và rất tuyệt vời ,5/5
Sản phẩm sử dụng OK không có bị kén chọn sản phẩm nào hết cả sạc máy nào cũng vô pin hết cả không có lỗi hay gặp vấn đề gì cả ,5/5
"Quá đẹp , chụp ảnh sắc nét , mượt, pin tốt chất lượng , nhân viên nhiệt tình, tận tâm...",5/5
