,Comment,Rating
130,chụp hình ban đêm ok góc rộng chuẩn phục vụ ok máy quá đẹp riêng ý kiến tôi sạc cũng nhanh,Positive
131,máy mình mua dc 1 tháng đã tụt 98 mặc dù ngày chỉ sạc 1 lần chỉ dùng các tiện ích cơ bản nghe gọi fb k chơi game cày phim,Negative
132,mới mua sử dụng bị nóng máy hao pin sau 3 tuần mọi thứ dần dần ổn định không còn nóng máy pin trâu hơn máy mượt mà mặc dù để chế độ 60hz còn để 120hz thì quá phê luôn túm lại rất okkkkkk,Positive
133,điện thoại samsung galaxy note 10 plus sử dụng rất ok nhất là dùng viết văn bản và ghi nhật ký rất tiện không cần dùng sổ sách cầm tay rất bất tiệm,Positive
134,sau 19 ngày sử dụng cảm thấy rất hài lòng chất lượng máy quá xuất sắc trên cả tuyệt vời pin ổn tầm 5 đến hơn 6 giờ liên tục tùy tác vụn trong mắt tôi note 10 vẫn là đỉnh nhất mặc dù đả ra đời note 20,Positive
135,máy mạnh chơi game mượt mà tuy nhiên màn hình không tràn viền nhưng lại rất đẹp nói chung xứng đáng với giá tiền và thái độ phục vụ của tgdd rất tốt,Positive
136,máy đẹp màn hình xịn xò tuyệt vời quá samsung và tgdd ơi mình mua cho bạn trai mình xài mà khen quài không thôi,Positive
137,tôi thích cái cảm biến mống mắt mà lại thiếu trên một siêu phẩm độ bảo mật của nó tiện lợi và an toàn hơn quét vân tay camera thì lồi quá cao,Positive
138,khác biệt sang trọng chức năng hoàn hảo camera góc rộng tuyệt vời pin được lâu,Positive
139,sản phẩm rất tốt sạc nhanh dễ sạc độ bền cao giá cả hợp lý tôi rất an tâm và hài lòng khi sử dụng,Positive
140,sạc giá mềm xài bền và êm mình rất hài lòng về sản phẩm này giá rẻ và bảo hành tốt,Positive
141,sạc xài rất tốt sạc nhanh vào pin dây rất mềm thiết kế nhỏ gọn chính sách bảo hành rất tốt,Positive
142,sạc xài tiện lợi nhỏ gọn bền tiết kiệm điện tôi hài lòng về chất lượng và giá thành,Positive
143,sạc đầu nhỏ thiết kế màu trắng tế độ dài của dây phù hợp hẳn mua bộ có luôn sạc và dây chính sách bảo hành tốt nhân viên nhiệt tình hài lòng sản phẩm,Positive
144,sạc nhanh vô pin thiết kế nhỏ gọn dễ mang đi chơi xa mà bảo hành 1 năm lận em yên tâm lắm mà giá thấy cũng rẻ lắm nha,Positive
145,vừa nhận sáng nay nguyên seal máy đẹp mượt mà chụp hình đêm ok pin có vẻ ổn hơn xr nhân viên đmx phục vụ tốt,Positive
146,mình mới mua xs đc đến nay là 1 5 tháng nhưng pin tụt còn 97 mình sử dụng khá ít tại vì đang dùng song song cùng 1 máy nữa chỉ thỉnh thoảng lướt yt fb nghe gọi nhắn tin và ko bao giờ chơi game hay dùng sạc nhanh hdh ios thì vẫn nguyên bản 13 4 1 từ lúc đập hộp thấy nhiều bạn mua gần đây cũng đánh giá về việc pin bị mất dung lượng nhanh khá thất vọng về lô xs date 2020 này có lẽ apple đang tận dụng nốt linh kiện tồn nên chất lượng ko đc đảm bảo như hồi hồi mới ra,Negative
147,hiệu nămg thì ổn mà dung lượng pin xuống chóng mặt mua từ t2 cho tới giờ giảm hơn 10 pin thời gian sử dụng cũng bị rút ngắn đi nhiều,Normal
148,máy sử dụng gần 1 tháng quá tuyệt vời 2 ngày đầu tiên đt hao pin kinh khủng xài mới 6 tiếng on screen 4 tiếng là đã hết tuy nhiên sau khoảng 1 tuần thì thời gian on screen được khoảng 8 tiếng xài gần 20 tiếng còn 10 pin lúc này mình cắm sạc camera tuyệt đẹp khỏi chê có lỡ tay làm rớt vài lần từ giường xuống đất nhưng vẫn ngon ơ bóng bẫy những trải nghiệm khác cũng cực kì mượt mà và thoải mái mua được con này với giá giảm còn 15 990 000 là quá hời rồi,Positive
149,tối mau hết pin nhưng cũng đó là củ sạc nhanh sài 1 thời gian đánh giá tiếp,Positive
150,lần đầu tiên sài dòng note 10plus của samsung ko điểm gì để chê chỉ có điều pin ở mức ổn đủ dùng ko trâu như mấy ông riview,Positive
151,sau 1 vài ngày sử dụng mình thấy một số vấn đề note 10 như sau máy khá nhanh hết pin do việc ứng dụng chạy ẩn khá nhiều tối ưu hóa của máy ko khác phục được mình chỉ sử dụng văn phòng thôi chư ko chơi game camera chưa thực sự tốt việc quay video điều kiện thiếu sáng hơi tệ loa dưới màn hình là cái mình hoi khó chịu mở to nhạc là mặt lung sau cứ rung ầm ầm những vấn đề khác mình thấy okey,Normal
152,sản phẩm đẹp camera thời thượng giá tgdd rẻ cấu hình khủng màn hình siêu đẹp,Positive
153,chỉ hai từ thôi thất vọng không phù hợp với giá tiền mình bỏ ra mua hai mươi mấy triệu mà ốp bằng nhựa,Negative
154,sạc pin nhỏ gọn màu trắng trang nhã dễ mang theo khi di chuyển bảo hành tận 1 năm tôi rất hài lòng,Positive
155,sạc nhanh vào pin thiết kế nhỏ gọn chính sách bảo hành tốt mình rất thích sản phẩm này,Positive
156,sạc nhanh vào chất lượng sản phẩm tốt và an toàn chế độ bảo hành tốt nhân viên tư vấn nhiệt tình mình rất hài lòng về sản phẩm,Positive
157,sản phẩm chất lượng bền đẹp nhân viên phục vụ tốt mình rất hài lòng cảm ơn các bạn,Positive
158,sạc dùng tốt sạc nhanh chính sách bảo hành tốt lỗi được đổi nhân viên vui vẻ nhiệt tình,Positive
159,sạc này sử dụng rất tốt các bạn ạ mình rất ưng chính sách bảo hành thật tuyệt vời,Positive
160,hàng sài siêu tốt pin lâu hết chụp hình rõ nét âm thanh rõ chơi game mượt nhân viên thân thiện,Positive
161,mình đã sử dụng được hơn 1 tháng và thấy đây là sản phẩm rất đáng mua vừa rẻ mà cấu hình lại mạnh mẽ ngoài việc màn hình ko được sắc nét ra thì ko còn điểm nào để chê cả,Positive
162,nhận đc máy màu trắng 128gb sáng nay sử dụng thấy mọi thứ ok máy nhanh mượt pin ổn màn hình ok k rỗ thank tgdd sẽ ủng hộ sau này,Positive
163,mới nhận và mua máy ngày 1 11 hàng mới về luôn máy cấu hình đẹp màn hình rõ nét rất thích sản phẩm iphone 11 này pin xài khoảng 1 ngày như lướt facebook zalo tik tok đều ok xài màu trắng nhìn sang thật mấy ac nhân viên tgdđ vui vẻ tư vấn nhiệt tình mốt sẽ ra tgdđ mua tiếp nữa,Positive
164,dùng được đúng 20 ngày thì pin còn max capacity 97 1 tháng tụt 4 pin thì chơi sao,Negative
165,bao mượt mà đáp ứng công việc hằng ngày nhưng lâu lâu chơi game hay tự diss hoặc ko thao tác dc ko hiểu lý do là con chip hay do mạng,Positive
166,máy mượt màn hình đẹp phản hồi nhanh chơi game tốt flagship nên có cả chức năng rán trứng pin thì thông số maketing chưa đạt được sự kì vọng với 1 flagship trong tầm giá,Positive
167,quá good camera sau quá đẹp nhiều bạn sợ hao pin riêng mình lại cảm thấy ko ban đầu sợ bao pin mình để màn hình 60hz nhưng sau chuyển lên 120hz trải nghiệm thì thấy củng ko hao pin là mấy nói chung ổn bù lại sạc rất nhanh chừng 30phút là đầy nếu sạc từ 15 20 quá ngon lành,Positive
168,mướt mườn mượt camera với kháng nước hơi kém tí còn nội thứ đều oki còn bền hay ko phải dùng 1 thời gian mới biết được,Positive
169,note 20 camera 64 mp là camera tele chứ đâu phải camera chính camera chính là 12 mp,Normal
170,pin 43000 nhưng nhanh tuột lâu lâu mở 4g vào zalo mặt lưng bằng nhựa nhưng máy rất nóng bấm cở 5 phút máy đã nóng nói chung với 20tr mua sài thất vọng,Negative
171,pin gì mà dùng hao nhanh quá dùng mỗi kakao với zalo mà cũng chả đựoc 1 ngày đi làm,Negative
172,mình vừa lấy ss note 20 ultra đc 3 ngày tất cả đều ok riêng phần chức năng chụp ảnh mình rất thất vọng mih là ng chụp cận cảnh rất nhìu mà từ khi dùng ss note 20 ultra là k chụp đc gì cả hình ảnh bị nhòe dung chức năng zoom tầm 15p thì máy rất rất là nóng chụp ảnh còn thua cả ss note 10 plus mình xài trc kia mong bên samsung sẽ có biện pháp hoặc trả lời ra sao,Negative
173,chất lượng sản phẩm tốt bảo hành 1 năm lỗi đổi thoải mái nhỏ gọn sạc nhanh vào pin,Positive
174,sản phẩm dùng rat thich rất ok dùng sạc nhanh mang đi rất tiện dụng rất hài lòng lại dk bảo hành 1 ăm đổi mới,Positive
175,mẫu mã đẹp dùng tốt bảo hành 1 năm rất yên tâm khi sử dụng nhân viên phục vụ rất tốt,Positive
176,mới nhận và mua máy ngày 1 11 hàng mới về luôn máy cấu hình đẹp màn hình rõ nét rất thích sản phẩm iphone 11 này pin xài khoảng 1 ngày như lướt facebook zalo tik tok đều ok xài màu trắng nhìn sang thật mấy ac nhân viên tgdđ vui vẻ tư vấn nhiệt tình mốt sẽ ra tgdđ mua tiếp nữa,Positive
177,đồng hồ mặt kính quá dễ trầy xước không đáng tiền hoàn toàn thất vọng về sản phẩm giá cũng đắt thương hiệu nổi tiếng mà làm ăn chán,Negative
178,đồng hồ đẹp mua về đeo đẹp mặt kính lồi nhìn ok máy lộ cơ vừa tầm giá đồng hồ nhật vậy là ok rồi orient là thương hiệu nhật nổi tiếng nên xài máy cơ xài ok,Positive
179,sản phẩm tốt sử dụng cường độ cao tầm 3h on screen nhân viên tận tình chu đáo,Positive
180,mới dùng một tháng nhưng tình trạng pin chỉ còn 98 không hề để sạc qua đêm hay vừa dùng vừa sạc khá tệ,Negative
181,máy rung loa rè đem ra kiểm tra bảo bt khi kêu đem máy ra so sánh bảo k có máy dị chưa kiểm tra sao biết máy không lỗi thật 1 câu không cho đổi cũng trả máy dù lỗ 20 tệ cả máy và chất lượng phục vụ nv,Negative
182,moi thứ đều rất ok nói chung là mới xài đc 3 ngày và chưa có điểm gì phần nàn máy thiết kế đẹp chụp ảnh nét màn hình hiển thị đẹp cảm ứng cực tốt duy có pin là chưa xcs thực do cần tg lâu hơn,Positive
183,sau 3 ngày dử dụng thì mình đưa ra đánh giá về chiễ điện thoại này màn hình đẹp mượt mà các bạn lên 120hz sẽ thấy rõ sự khác biệt ôm tay mình mua giá 1490000 nên cũng k phàn nàn gì trong tầm giá chỉ có hai cái mình k thích nhất là về pin hau quá nhanh nhiệt độ quá nóng nếu hoạt động liên tục khoảng 30p máy nóng dữ lắm câc bạn nên cân nhắc nhé,Normal
184,máy dùng ngon mượt mỗi tội pin tụt hơi nhanh nhưng nếu bật mode chế độ pin ở thanh trạng thái thì dùng pin cũng khá trâu nói chung là k có gì để chê đáng tiền thực sự chơi mấy game nặng gb cũng rất mượt camera góc nhìn rộng xóa phông tốt,Positive
185,máy mượt cầm đầm tay màn hình cong coi phim rất sướng camera thì khỏi bàn vì nó quá đẹp do ko chơi game nên máy mình dùng đến tối mới sạc nên với nhu cầu mình là ok,Positive
186,không phu hơ p vơ i gia tiê n ma n hi nh fun hd chư không pha i 4k hay 8k nư a mă t lưng như a du ng dat kho chi u camera thi qua tê co 12mp thôi thâ t vo ng hoa n toa n đây la ca i lu i cu a samsung ma không pha i ca i tiê n nư a không pha i sa n phâ m cao câ p nư a du ng râ t cha n,Negative
187,sạc dây nokia đầu nhỏ esaver x032 trắng sạc nhỏ gọn nhanh vô pin chính sách bảo hành rất tốt,Positive
188,sản phẩm dùng rất tốt may mà điện máy xanh còn kinh doanh sản phẩm này vì tìm mãi không thấy chỗ nào còn bán,Positive
189,sạc dây nokia đầu nhỏ có màu sắc trang nhã đẹp mắt hơn nữa sạc còn có thiết kế nhỏ gọn cho vào balo túi xách đặt trên bàn học bàn làm việc không sợ chiếm nhiều diện tích sạc bền vừa túi tiền,Positive
190,minh mua mới có 3 ngày nhưng sao sử dụng có 30phut là thấy nóng nhiu chô phân gần nut home,Positive
191,máy sử dụng tốt mượt mình đến hơi muộn nhưng nhân viên quản lý đều hỗ trợ rất nhiệt tình,Positive
192,máy sài ok cày game khỏe pin rất trâu cảm ơn shoo tư vấn tận tình ạ sẽ luôn ghé và ủng hộ shop nhiều hơn,Positive
193,đồng hồ đẹp mua về đeo đẹp mặt kính lồi nhìn ok máy lộ cơ vừa tầm giá đồng hồ nhật vậy là ok rồi orient là thương hiệu nhật nổi tiếng nên xài máy cơ xài ok,Positive
194,đồng hồ đẹp mua về đeo đẹp mặt kính lồi nhìn ok máy lộ cơ vừa tầm giá đồng hồ nhật vậy là ok rồi orient là thương hiệu nhật nổi tiếng nên xài máy cơ xài ok,Positive
