Comment,Rating
"Đánh giá dựa trên cảm nhận sau 1 tuần sử dụng.
Trước khi đổi qua Note 10+ mình đã dùng IpX.
Thực ra mà nói cả 2 đều có thế mạnh riêng của nó, tuy nhiên đối với cá nhân mình vẫn thích dòng IP hơn.
Thế mạnh của Samsung note 10+ là chụp hình cực kì đẹp, rất thích các tính năng chụp hình của Note 10+.
Máy chạy cũng mượt mà, màn hình đẹp và trải nghiệm giải trí cũng rất tuyệt vời.
Tuy nhiên các icon của Samsung k đẹp như IP.
Tính ra note 10+ đôi khi vẫn để lại độ trễ ( k đáng kể)
Nhưng hạn chế của Note 10+ so với IP là vân tay cảm biến k nhạy lắm. Có chức năng quét khuôn mặt nhưng chỉ để mở khóa điện thoại chứ k phục vụ cho các app khác (trên IP các app của bank, momo, zalo pay, viettel pay,... đều chấp nhận cho quét khuôn mặt để thực hiện giao dịch cực nhanh chóng và tiện lợi) nhưng Samsung k cho phép được việc này.
Thêm 1 điểm nữa là Samsung kiểu chữ k đẹp như IP.
Và samsung k có nút back về ứng dụng trước đó như IP (vd: mình đang cần xác minh mã otp của momo, trên ip bạn đang mở giao diện momo. khi có cuộc gọi đến để đọc mã otp momo bạn chỉ cần bấm nút back lại trên góc trái của ip là quay lại momo ngay vì trc đó bạn fai bấm nút bắt máy cuộc gọi đến. Nhưng samsung sau khi bắt máy nó vẫn ở giao diện cuộc gọi, muốn về momo để nhập mã khi vẫn đang nghe cuộc gọi bạn fai bấm nút giống nút home rồi bấm lại và shortcut momo  --> rất bất tiện luôn)
Cho nên thực sự là tùy vào sở thích của bạn mà có lựa chọn phù hợp. Ai thích chụp choẹt, tự sướng thì dùng note 10+ là đỉnh.
Nhưng ai thích các tính năng tiện dụng thì nên chọn IP sẽ hay hơn.",4/5
"Mới lấy xong hôm qua 3/4/2020 mọi thứ đều tuyệt vời, đã cập nhật lên bản mới nhất, mình gặp 1 vấn đề là thanh điều hướng đôi lúc bấm vài lần mới nhận hiện tại vẫn đang bị như vậy ,nếu thời gian nữa vậy bị mình sẽ ra TGDĐ xem ntn và đổi được không ,",5/5
"Mình trước giờ sử dụng iphone nhưng nay mình mua máy Note20 vì cũng muốn thay đổi. Đúng kiểu đẳng cấp, xài thích quá luôn. Cảm ơn TGDĐ",5/5
"Mình trước giờ sử dụng iphone nhưng nay mình mua máy này vì cũng muốn thay đổi. Nhưng máy tệ  hơn nhiều quá và android xài tệ hơn ios rất nhiều. Sam sung trượt, mở khóa, và nhiều tính năng khác không bằng android là có thật mọi người ạ",3/5
"Máy mua tại TGDD nhiều ưu điểm nổi bật trong thiết kế camera, màn hình đẹp, âm thanh tuyệt vời, khả năng chụp hình siêu nét, thời lượng pin cao cùng bộ vi xử lý được nâng cấp táo bạo => Ý mình là con Note20 Ultra mình mua còn con Note20 thì mình thấy mọi người nên cân nhắc nhé!!!!",5/5
"Máy xài mượt,cam chụp đẹp,hiệu năng tốt,thiết kế vẻ ngoài chưa ưng lắm,nói chung là đẳng cấp iphone thôi",4/5
"sản phẩm ok, chính sách bảo hành tốt. tôi cảm thấy rất hài lòng về sản phẩm này.",5/5
"sản phẩm tuyệt vời , chính sách đổi trả ok . rất hài lòng về sản phẩm , thuận tiện cho người dùng",5/5
"màu sắc đẹp, đầu sạc chắc chắn, được bảo hành 1 năm lỗi đổi mới , chính sách bảo hành rất tốt, rất hài lòng",5/5
Chụp hình ban đêm ok. góc rộng. chuẩn. phục vụ ok.máy quá đẹp(riêng ý kiến tôi). sạc cũng nhanh.,5/5
"Máy mình mua dc 1 tháng đã tụt 98% mặc dù ngày chỉ sạc 1 lần, chỉ dùng các tiện ích cơ bản nghe gọi fb, k chơi game, cày phim",2/5
"Mới mua sử dụng bị nóng máy hao PIN,  sau 3 tuần mọi thứ dần dần ổn định,  không còn nóng máy, PIN trâu hơn, máy mượt mà mặc dù để chế độ 60Hz, còn để 120Hz thì quá phê luôn. Túm lại, rất Okkkkkk!",5/5
ĐIỆN THOẠI SAMSUNG GALAXY NOTE 10 PLUS . SỬ DỤNG RẤT OK. NHẤT LÀ DÙNG VIẾT VĂN BẢN VÀ GHI NHẬT KÝ RẤT TIỆN. KHÔNG CẦN DÙNG SỔ SÁCH CẦM TAY RẤT BẤT TIỆM.,5/5
"Sau 19 ngày sử dụng cảm thấy rất hài lòng, chất lượng máy quá xuất sắc, trên cả tuyệt vời, pin ổn tầm 5 đến hơn 6 giờ liên tục tùy tác vụn trong mắt tôi note 10+ vẫn là đỉnh nhất mặc dù đả ra đời note 20",5/5
"Máy mạnh, chơi game mượt mà, tuy nhiên màn hình không tràn viền nhưng lại rất đẹp. Nói chung xứng đáng với giá tiền và thái độ phục vụ của TGDD rất tốt",5/5
"Máy đẹp, màn hình xịn xò!! Tuyệt vời quá Samsung và TGDD ơi! Mình mua cho bạn trai mình xài mà khen quài không thôi",5/5
"Tôi thích cái cảm biến mống mắt mà lại thiếu trên một siêu phẩm , độ bảo mật của nó tiện lợi và an toàn hơn quét vân tay . camera thì lồi quá cao",4/5
"Khác biệt, sang trọng, chức năng hoàn hảo. Camera góc rộng tuyệt vời! Pin được lâu",4/5
"sản phẩm rất tốt, sạc nhanh, dễ sạc, độ bền cao, giá cả hợp lý, tôi rất an tâm và hài lòng khi sử dụng",5/5
"sạc giá mềm xài bền và êm, mình rất hài lòng về sản phẩm này. Giá rẻ và bảo hành tốt",5/5
"Sạc xài rất tốt,sạc nhanh vào pin dây rất mềm,thiết kế nhỏ gọn,chính sách bảo hành rất tốt",5/5
"Sạc xàI tiện lợI, nhỏ gọn, bền , tiết kiệm đIện. TôI hàI lòng về chất lượng và giá thành",5/5
"Sạc đầu nhỏ thiết kế màu trắng tế. Độ dài của dây phù hợp hẳn. Mua bộ có luôn sạc và dây. Chính sách bảo hành tốt, nhân viên nhiệt tình, hài lòng sản phẩm.",5/5
"Sạc nhanh vô pin, thiết kế nhỏ gọn dễ mang đi chơi xa. Mà bảo hành 1 năm lận. Em yên tâm lắm. Mà giá thấy cũng rẻ lắm nha.",5/5
Vừa nhận sáng nay.nguyên seal.máy đẹp.mượt mà.chụp hình đêm ok.pin có vẻ ổn hơn XR.nhân viên đmx phục vụ tốt.,5/5
"Mình mới mua XS đc đến nay là 1.5 tháng nhưng pin tụt còn 97%. Mình sử dụng khá ít tại vì đang dùng song song cùng 1 máy nữa, chỉ thỉnh thoảng lướt yt, fb, nghe gọi nhắn tin và ko bao giờ chơi game hay dùng sạc nhanh, hdh ios thì vẫn nguyên bản 13.4.1 từ lúc đập hộp. Thấy nhiều bạn mua gần đây cũng đánh giá về việc pin bị mất dung lượng nhanh. Khá thất vọng về lô XS date 2020 này, có lẽ Apple đang tận dụng nốt linh kiện tồn nên chất lượng ko đc đảm bảo như hồi hồi mới ra.",2/5
"Hiệu nămg thì ổn mà dung lượng pin xuống chóng mặt, mua từ t2 cho tới giờ giảm hơn 10% pin, thời gian sử dụng cũng bị rút ngắn đi nhiều",3/5
"Máy sử dụng gần 1 tháng quá tuyệt vời. 2 ngày đầu tiên đt hao pin kinh khủng xài mới 6 tiếng, on screen 4 tiếng là đã hết. Tuy nhiên sau khoảng 1 tuần thì thời gian on screen được khoảng 8 tiếng, xài gần 20 tiếng còn 10% pin lúc này mình cắm sạc.

Camera tuyệt đẹp khỏi chê, có lỡ tay làm rớt vài lần từ giường xuống đất nhưng vẫn ngon ơ bóng bẫy. Những trải nghiệm khác cũng cực kì mượt mà và thoải mái.

Mua được con này với giá giảm còn 15,990,000 là quá hời rồi ^^",5/5
Tối mau hết pin..nhưng cũng đó là củ sạc nhanh..sài 1 thời gian đánh giá tiếp...,4/5
"Lần đầu tiên sài dòng note 10plus của samsung. Ko điểm gì để chê. Chỉ có điều Pin ở mức ổn, đủ dùng ko trâu như mấy ông riview ",5/5
"Sau 1 vài ngày sử dụng mình thấy một số vấn đề note 10 như sau:
- máy khá nhanh hết pin, do việc ứng dụng chạy ẩn khá nhiều ""tối ưu hóa của máy ko khác phục được"" (mình chỉ sử dụng văn phòng thôi chư ko chơi game)
- camera chưa thực sự tốt, việc quay video điều kiện thiếu sáng hơi tệ
- loa dưới màn hình là cái mình hoi khó chịu mở to nhạc là mặt lung sau cứ rung ầm ầm
Những vấn đề khác mình thấy okey!",3/5
"Sản phẩm đẹp. Camera thời thượng. Giá tgdd rẻ.
Cấu hình khủng. Màn hình siêu đẹp",5/5
Chỉ hai từ thôi. Thất vọng không phù hợp với giá tiền mình bỏ ra mua.hai mươi mấy triệu mà ốp bằng nhựa ,1/5
"Sạc pin nhỏ gọn màu trắng trang nhã dễ mang theo khi di chuyển, bảo hành tận 1 năm tôi rất hài lòng",5/5
"Sạc nhanh vào pin, thiết kế nhỏ gọn, chính sách bảo hành tốt, mình rất thích sản phẩm này",5/5
"Sạc nhanh vào, chất lượng sản phẩm tốt và an toàn. Chế độ bảo hành tốt, nhân viên tư vấn nhiệt tình. Mình rất hài lòng về sản phẩm",5/5
"sản phẩm chất lượng, bền đẹp, nhân viên phục vụ tốt, mình rất hài lòng, cảm ơn các bạn!",5/5
"Sạc dùng tốt ,sạc nhanh ,chính sách bảo hành tốt lỗi được đổi ,nhân viên vui vẻ ,nhiệt tình ",4/5
"Sạc này sử dụng rất tốt các bạn ạ , mình rất ưng , chính sách bảo hành thật tuyệt vời",5/5
"Hàng Sài siêu tốt , pin lâu hết, chụp hình rõ nét âm thanh rõ , chơi game mượt . Nhân viên thân thiện 
",5/5
"Mình đã sử dụng được hơn 1 tháng và thấy đây là sản phẩm rất đáng mua,vừa rẻ mà cấu hình lại mạnh mẽ,ngoài việc màn hình ko được sắc nét ra thì ko còn điểm nào để chê cả.",5/5
"Nhận đc máy màu trắng 128GB sáng nay! sử dụng thấy mọi thứ ok. Máy nhanh, mượt , pin ổn, màn hình ok k rỗ. thank tgdd, sẽ ủng hộ sau này.",5/5
"Mới nhận và  mua máy ngày 1/11 hàng mới về luôn. Máy cấu hình đẹp , màn hình rõ nét, Rất thích sản phẩm iPhone 11 này,pin xài khoảng 1 ngày như lướt Facebook, Zalo, Tik Tok đều ok, Xài màu trắng nhìn sang thật. Mấy ac Nhân viên TGDĐ vui vẻ, Tư vấn nhiệt tình. Mốt sẽ ra TGDĐ mua tiếp nữa.",5/5
Dùng được đúng 20 ngày thì pin còn max capacity 97% = 1 tháng tụt 4% pin thì chơi sao,2/5
"Bao mượt mà, đáp ứng công việc hằng ngày, nhưng lâu lâu chơi game hay tự diss hoặc ko thao tác dc, ko hiểu lý do là con chip hay do mạng",5/5
Máy mượt màn hình đẹp phản hồi nhanh chơi game tốt.flagship nên có cả chức năng rán trứng.pin thì thông số maketing.chưa đạt được sự kì vọng với 1 flagship trong tầm giá.,5/5
"Quá Good !!!
Camera sau quá đẹp, nhiều bạn sợ hao Pin riêng mình lại cảm thấy KO, ban đầu sợ bao Pin mình để màn hình 60hz nhưng sau chuyển lên 120hz trải nghiệm thì thấy củng ko hao Pin là mấy, nói chung ổn. Bù lại Sạc rất nhanh, chừng 30phút là Đầy nếu Sạc từ 15 - 20%. Quá ngon lành",5/5
"Mướt mườn mượt, camera với kháng nước hơi kém tí. Còn nội thứ đều OKI. Còn bền hay ko phải dùng 1 thời Gian mới biết được....",4/5
"Note 20 camera 64 MP là  camera tele chứ đâu phải camera chính, camera chính là 12 MP",3/5
"Pin 43000 nhưng nhanh tuột (lâu lâu mở 4g vào zalo), mặt lưng bằng nhựa nhưng máy rất nóng (bấm cở 5 phút máy đã nóng). Nói chung với 20tr mua sài thất vọng.",1/5
"Pin gì mà dùng hao nhanh quá, dùng mỗi kakao với zalo mà cũng chả đựoc 1 ngày đi làm",2/5
Mình vừa lấy ss note 20 ultra đc 3 ngày. Tất cả đều ok. Riêng phần chức năng chụp ảnh mình rất thất vọng. Mih là ng chụp cận cảnh rất nhìu mà từ khi dùng ss note 20 ultra là k chụp đc gì cả. Hình ảnh bị nhòe. Dung chức năng zoom tầm 15p thì máy rất rất là nóng. Chụp ảnh còn thua cả ss note 10 plus mình xài trc kia. Mong bên Samsung sẽ có biện pháp hoặc trả lời ra sao.,2/5
"chất lượng sản phẩm tốt, bảo hành 1 năm lỗi đổi thoải mái, nhỏ gọn sạc nhanh vào pin",4/5
sản phẩm dùng rat thich rất ok.dùng sạc nhanh mang đi rất tiện dụng.rất hài lòng lại dk bảo hành 1 ăm đổi mới,5/5
mẫu mã đẹp dùng tốt bảo hành 1 năm rất yên tâm khi sử dụng.nhân viên  phục vụ rất tốt,5/5
"Mới nhận và  mua máy ngày 1/11 hàng mới về luôn. Máy cấu hình đẹp , màn hình rõ nét, Rất thích sản phẩm iPhone 11 này,pin xài khoảng 1 ngày như lướt Facebook, Zalo, Tik Tok đều ok, Xài màu trắng nhìn sang thật. Mấy ac Nhân viên TGDĐ vui vẻ, Tư vấn nhiệt tình. Mốt sẽ ra TGDĐ mua tiếp nữa.",5/5
"Đồng hồ mặt kính quá dễ trầy xước , không đáng tiền , hoàn toàn thất vọng về sản phẩm , giá cũng đắt thương hiệu nổi tiếng , mà làm ăn chán.",2/5
Đồng hồ đẹp mua về đeo đẹp mặt kính lồi nhìn ok máy lộ cơ vừa tầm giá đồng hồ nhật vậy là ok rồi orient là thương hiệu nhật nổi tiếng nên xài máy cơ xài ok.,5/5
"Sản phẩm tốt, sử dụng cường độ cao tầm 3h on-screen, nhân viên tận tình chu đáo.",5/5
Mới dùng một tháng nhưng tình trạng pin chỉ còn 98%. Không hề để sạc qua đêm hay vừa dùng vừa sạc. Khá tệ!,2/5
Máy rung loa rè. Đem ra kiểm tra bảo bt. Khi kêu đem máy ra so sánh bảo k có máy. Dị chưa kiểm tra sao biết máy không lỗi. Thật 1 câu không cho đổi cũng trả máy dù lỗ 20%. Tệ cả máy và chất lượng phục vụ nv,1/5
"Moi thứ đều rất ok. nói chung là mới xài đc 3 ngày và chưa có điểm gì phần nàn. Máy thiết kế đẹp, chụp ảnh nét, màn hình hiển thị đẹp, cảm ứng cực tốt duy có pin là chưa xcs thực do cần tg lâu hơn",5/5
Sau 3 ngày dử dụng thì mình đưa ra đánh giá về chiễ điện thoại này . Màn hình đẹp mượt mà các bạn lên 120hz sẽ thấy rõ sự khác biệt . Ôm tay . Mình mua giá 1490000 nên cũng k phàn nàn gì trong tầm giá . Chỉ có hai cái mình k thích nhất là về pin hau quá nhanh nhiệt độ quá nóng nếu hoạt động liên tục khoảng 30p máy nóng dữ lắm câc bạn nên cân nhắc nhé,3/5
"Máy dùng ngon mượt mỗi tội pin tụt hơi nhanh nhưng nếu bật mode chế độ pin ở thanh trạng thái thì dùng pin cũng khá trâu. Nói chung là k có gì để chê. Đáng tiền thực sự. Chơi mấy game nặng GB cũng rất mượt, camera góc nhìn rộng xóa phông tốt",4/5
"Máy mượt, cầm đầm tay, màn hình cong coi phim rất sướng. Camera thì khỏi bàn vì nó quá đẹp, do ko chơi game nên máy mình dùng đến tối mới sạc nên với nhu cầu mình là ok",5/5
Không  phù  hợp  với  giá tiền  màn hình  fun hd chứ  không  phải  4k hay 8k  nữa mặt  lưng  nhựa  dùng  dat khó  chịu  camera thì  quá  tệ  có  12mp thôi  thất  vọng  hoàn  toàn  đây  là  cải  lùi  của  samsung mà  không phải cải tiến nữa không  phải  sản phẩm cao cấp nữa  dùng rất chán,1/5
Sạc dây Nokia đầu nhỏ eSaver X032 Trắng sạc nhỏ gọn nhanh vô pin chính sách bảo hành rất tốt,5/5
Sản phẩm dùng rất tốt. May mà điện máy xanh còn kinh doanh sản phẩm này.  Vì tìm mãi không thấy chỗ nào còn bán,4/5
"Sạc dây Nokia đầu nhỏ có màu sắc trang nhã, đẹp mắt. Hơn nữa, sạc còn có thiết kế nhỏ gọn cho vào balo, túi xách… đặt trên bàn học, bàn làm việc không sợ chiếm nhiều diện tích. Sạc bền, vừa túi tiền.",4/5
Minh mua mới có 3 ngày . Nhưng sao sử dụng có 30phut là thấy nóng nhiu chô phân gần nut home...,4/5
"Máy sử dụng tốt, mượt. Mình đến hơi muộn nhưng nhân viên, quản lý đều hỗ trợ rất nhiệt tình!",5/5
"Máy sài ok cày game khỏe , pin rất trâu cảm ơn shoo tư vấn tận tình ạ , sẽ luôn ghé và ủng hộ shop nhiều hơn",5/5
Đồng hồ đẹp mua về đeo đẹp mặt kính lồi nhìn ok máy lộ cơ vừa tầm giá đồng hồ nhật vậy là ok rồi orient là thương hiệu nhật nổi tiếng nên xài máy cơ xài ok.,5/5
Đồng hồ đẹp mua về đeo đẹp mặt kính lồi nhìn ok máy lộ cơ vừa tầm giá đồng hồ nhật vậy là ok rồi orient là thương hiệu nhật nổi tiếng nên xài máy cơ xài ok.,5/5
